model,spread,overprediction,underprediction,score
ILM,41.667965273672095,14.123626972026011,101.62189999066497,157.41349223636306
KIT,105.65625758471545,20.32264990509382,36.22260945327815,162.20151694308743
LMU,39.19024485936586,3.0211790774566802,325.3114760183178,367.52289995514036
RKI,22.000977066932197,26.18778977502567,303.45782120297474,351.6465880449326
