model,spread,overprediction,underprediction,score
ILM,8.681771530219581,3.449538953024033,17.010605636286314,29.14191611952993
KIT,18.03292077667486,3.864527906566678,7.595533704660258,29.492982387901794
LMU,7.86011251979402,0.906884738240486,54.148219590668994,62.9152168487035
