date,location,age_group,frozen_value
2023-01-02,DE,00+,10090
2023-01-03,DE,00+,12420
2023-01-04,DE,00+,11019
2023-01-05,DE,00+,10299
2023-01-06,DE,00+,9737
2023-01-07,DE,00+,9140
2023-01-08,DE,00+,9038
2023-01-09,DE,00+,8922
2023-01-10,DE,00+,8405
2023-01-11,DE,00+,7812
2023-01-12,DE,00+,7249
2023-01-13,DE,00+,6711
2023-01-14,DE,00+,6654
2023-01-15,DE,00+,6569
2023-01-16,DE,00+,6514
2023-01-17,DE,00+,5809
2023-01-18,DE,00+,5405
2023-01-19,DE,00+,5139
2023-01-20,DE,00+,5001
2023-01-21,DE,00+,4811
2023-01-22,DE,00+,4793
2023-01-23,DE,00+,4791
2023-01-24,DE,00+,4593
2023-01-25,DE,00+,4686
2023-01-26,DE,00+,4698
2023-01-27,DE,00+,4844
2023-01-28,DE,00+,5012
2023-01-29,DE,00+,5034
2023-01-30,DE,00+,5070
2023-01-31,DE,00+,5268
2023-02-01,DE,00+,5453
2023-02-02,DE,00+,5711
2023-02-03,DE,00+,5752
2023-02-04,DE,00+,5977
2023-02-05,DE,00+,6026
2023-02-06,DE,00+,6049
2023-02-07,DE,00+,6442
2023-02-08,DE,00+,6613
2023-02-09,DE,00+,6814
2023-02-10,DE,00+,7098
2023-02-11,DE,00+,7141
2023-02-12,DE,00+,7202
2023-02-13,DE,00+,7259
2023-02-14,DE,00+,7706
2023-02-15,DE,00+,8130
2023-02-16,DE,00+,8511
2023-02-17,DE,00+,8749
2023-02-18,DE,00+,9031
2023-02-19,DE,00+,9038
2023-02-20,DE,00+,9125
2023-02-21,DE,00+,9046
2023-02-22,DE,00+,9329
2023-02-23,DE,00+,9518
2023-02-24,DE,00+,9673
2023-02-25,DE,00+,9712
2023-02-26,DE,00+,9756
2023-02-27,DE,00+,9710
2021-11-07,DE,00-04,86
2021-11-08,DE,00-04,93
2021-11-09,DE,00-04,99
2021-11-10,DE,00-04,108
2021-11-11,DE,00-04,111
2021-11-12,DE,00-04,104
2021-11-13,DE,00-04,113
2021-11-14,DE,00-04,113
2021-11-15,DE,00-04,106
2021-11-16,DE,00-04,122
2021-11-17,DE,00-04,121
2021-11-18,DE,00-04,128
2021-11-19,DE,00-04,135
2021-11-20,DE,00-04,127
2021-11-21,DE,00-04,130
2021-11-22,DE,00-04,135
2021-11-23,DE,00-04,123
2021-11-24,DE,00-04,141
2021-11-25,DE,00-04,141
2021-11-26,DE,00-04,139
2021-11-27,DE,00-04,147
2021-11-28,DE,00-04,138
2021-11-29,DE,00-04,145
2021-11-30,DE,00-04,151
2021-12-01,DE,00-04,140
2021-12-02,DE,00-04,151
2021-12-03,DE,00-04,149
2021-12-04,DE,00-04,146
2021-12-05,DE,00-04,159
2021-12-06,DE,00-04,151
2021-12-07,DE,00-04,145
2021-12-08,DE,00-04,143
2021-12-09,DE,00-04,131
2021-12-10,DE,00-04,135
2021-12-11,DE,00-04,140
2021-12-12,DE,00-04,137
2021-12-13,DE,00-04,141
2021-12-14,DE,00-04,143
2021-12-15,DE,00-04,150
2021-12-16,DE,00-04,146
2021-12-17,DE,00-04,149
2021-12-18,DE,00-04,138
2021-12-19,DE,00-04,137
2021-12-20,DE,00-04,126
2021-12-21,DE,00-04,127
2021-12-22,DE,00-04,118
2021-12-23,DE,00-04,119
2021-12-24,DE,00-04,107
2021-12-25,DE,00-04,102
2021-12-26,DE,00-04,99
2021-12-27,DE,00-04,98
2021-12-28,DE,00-04,91
2021-12-29,DE,00-04,91
2021-12-30,DE,00-04,88
2021-12-31,DE,00-04,94
2022-01-01,DE,00-04,92
2022-01-02,DE,00-04,92
2022-01-03,DE,00-04,105
2022-01-04,DE,00-04,117
2022-01-05,DE,00-04,120
2022-01-06,DE,00-04,136
2022-01-07,DE,00-04,143
2022-01-08,DE,00-04,158
2022-01-09,DE,00-04,173
2022-01-10,DE,00-04,163
2022-01-11,DE,00-04,176
2022-01-12,DE,00-04,188
2022-01-13,DE,00-04,191
2022-01-14,DE,00-04,200
2022-01-15,DE,00-04,212
2022-01-16,DE,00-04,215
2022-01-17,DE,00-04,224
2022-01-18,DE,00-04,238
2022-01-19,DE,00-04,245
2022-01-20,DE,00-04,262
2022-01-21,DE,00-04,272
2022-01-22,DE,00-04,300
2022-01-23,DE,00-04,295
2022-01-24,DE,00-04,306
2022-01-25,DE,00-04,318
2022-01-26,DE,00-04,350
2022-01-27,DE,00-04,350
2022-01-28,DE,00-04,353
2022-01-29,DE,00-04,355
2022-01-30,DE,00-04,368
2022-01-31,DE,00-04,361
2022-02-01,DE,00-04,376
2022-02-02,DE,00-04,367
2022-02-03,DE,00-04,371
2022-02-04,DE,00-04,384
2022-02-05,DE,00-04,386
2022-02-06,DE,00-04,377
2022-02-07,DE,00-04,383
2022-02-08,DE,00-04,363
2022-02-09,DE,00-04,363
2022-02-10,DE,00-04,388
2022-02-11,DE,00-04,380
2022-02-12,DE,00-04,376
2022-02-13,DE,00-04,382
2022-02-14,DE,00-04,381
2022-02-15,DE,00-04,392
2022-02-16,DE,00-04,410
2022-02-17,DE,00-04,398
2022-02-18,DE,00-04,397
2022-02-19,DE,00-04,398
2022-02-20,DE,00-04,395
2022-02-21,DE,00-04,399
2022-02-22,DE,00-04,387
2022-02-23,DE,00-04,369
2022-02-24,DE,00-04,372
2022-02-25,DE,00-04,382
2022-02-26,DE,00-04,369
2022-02-27,DE,00-04,372
2022-02-28,DE,00-04,362
2022-03-01,DE,00-04,360
2022-03-02,DE,00-04,365
2022-03-03,DE,00-04,380
2022-03-04,DE,00-04,358
2022-03-05,DE,00-04,353
2022-03-06,DE,00-04,350
2022-03-07,DE,00-04,361
2022-03-08,DE,00-04,373
2022-03-09,DE,00-04,382
2022-03-10,DE,00-04,372
2022-03-11,DE,00-04,387
2022-03-12,DE,00-04,410
2022-03-13,DE,00-04,438
2022-03-14,DE,00-04,433
2022-03-15,DE,00-04,460
2022-03-16,DE,00-04,463
2022-03-17,DE,00-04,452
2022-03-18,DE,00-04,461
2022-03-19,DE,00-04,455
2022-03-20,DE,00-04,440
2022-03-21,DE,00-04,440
2022-03-22,DE,00-04,414
2022-03-23,DE,00-04,410
2022-03-24,DE,00-04,418
2022-03-25,DE,00-04,418
2022-03-26,DE,00-04,416
2022-03-27,DE,00-04,395
2022-03-28,DE,00-04,383
2022-03-29,DE,00-04,399
2022-03-30,DE,00-04,402
2022-03-31,DE,00-04,391
2022-04-01,DE,00-04,393
2022-04-02,DE,00-04,383
2022-04-03,DE,00-04,391
2022-04-04,DE,00-04,392
2022-04-05,DE,00-04,363
2022-04-06,DE,00-04,350
2022-04-07,DE,00-04,333
2022-04-08,DE,00-04,316
2022-04-09,DE,00-04,315
2022-04-10,DE,00-04,308
2022-04-11,DE,00-04,308
2022-04-12,DE,00-04,329
2022-04-13,DE,00-04,314
2022-04-14,DE,00-04,330
2022-04-15,DE,00-04,320
2022-04-16,DE,00-04,288
2022-04-17,DE,00-04,285
2022-04-18,DE,00-04,278
2022-04-19,DE,00-04,211
2022-04-20,DE,00-04,234
2022-04-21,DE,00-04,222
2022-04-22,DE,00-04,216
2022-04-23,DE,00-04,232
2022-04-24,DE,00-04,232
2022-04-25,DE,00-04,231
2022-04-26,DE,00-04,265
2022-04-27,DE,00-04,220
2022-04-28,DE,00-04,209
2022-04-29,DE,00-04,205
2022-04-30,DE,00-04,189
2022-05-01,DE,00-04,182
2022-05-02,DE,00-04,183
2022-05-03,DE,00-04,169
2022-05-04,DE,00-04,169
2022-05-05,DE,00-04,172
2022-05-06,DE,00-04,161
2022-05-07,DE,00-04,164
2022-05-08,DE,00-04,155
2022-05-09,DE,00-04,146
2022-05-10,DE,00-04,151
2022-05-11,DE,00-04,162
2022-05-12,DE,00-04,150
2022-05-13,DE,00-04,147
2022-05-14,DE,00-04,154
2022-05-15,DE,00-04,152
2022-05-16,DE,00-04,154
2022-05-17,DE,00-04,143
2022-05-18,DE,00-04,131
2022-05-19,DE,00-04,124
2022-05-20,DE,00-04,126
2022-05-21,DE,00-04,113
2022-05-22,DE,00-04,115
2022-05-23,DE,00-04,113
2022-05-24,DE,00-04,125
2022-05-25,DE,00-04,115
2022-05-26,DE,00-04,114
2022-05-27,DE,00-04,102
2022-05-28,DE,00-04,100
2022-05-29,DE,00-04,98
2022-05-30,DE,00-04,99
2022-05-31,DE,00-04,79
2022-06-01,DE,00-04,85
2022-06-02,DE,00-04,88
2022-06-03,DE,00-04,98
2022-06-04,DE,00-04,94
2022-06-05,DE,00-04,97
2022-06-06,DE,00-04,93
2022-06-07,DE,00-04,84
2022-06-08,DE,00-04,97
2022-06-09,DE,00-04,106
2022-06-10,DE,00-04,111
2022-06-11,DE,00-04,124
2022-06-12,DE,00-04,122
2022-06-13,DE,00-04,129
2022-06-14,DE,00-04,172
2022-06-15,DE,00-04,179
2022-06-16,DE,00-04,173
2022-06-17,DE,00-04,169
2022-06-18,DE,00-04,183
2022-06-19,DE,00-04,193
2022-06-20,DE,00-04,198
2022-06-21,DE,00-04,204
2022-06-22,DE,00-04,205
2022-06-23,DE,00-04,220
2022-06-24,DE,00-04,243
2022-06-25,DE,00-04,257
2022-06-26,DE,00-04,258
2022-06-27,DE,00-04,258
2022-06-28,DE,00-04,279
2022-06-29,DE,00-04,290
2022-06-30,DE,00-04,292
2022-07-01,DE,00-04,290
2022-07-02,DE,00-04,290
2022-07-03,DE,00-04,280
2022-07-04,DE,00-04,281
2022-07-05,DE,00-04,264
2022-07-06,DE,00-04,261
2022-07-07,DE,00-04,264
2022-07-08,DE,00-04,278
2022-07-09,DE,00-04,278
2022-07-10,DE,00-04,286
2022-07-11,DE,00-04,288
2022-07-12,DE,00-04,307
2022-07-13,DE,00-04,320
2022-07-14,DE,00-04,335
2022-07-15,DE,00-04,346
2022-07-16,DE,00-04,343
2022-07-17,DE,00-04,344
2022-07-18,DE,00-04,344
2022-07-19,DE,00-04,343
2022-07-20,DE,00-04,365
2022-07-21,DE,00-04,361
2022-07-22,DE,00-04,362
2022-07-23,DE,00-04,368
2022-07-24,DE,00-04,365
2022-07-25,DE,00-04,370
2022-07-26,DE,00-04,383
2022-07-27,DE,00-04,348
2022-07-28,DE,00-04,348
2022-07-29,DE,00-04,338
2022-07-30,DE,00-04,338
2022-07-31,DE,00-04,337
2022-08-01,DE,00-04,331
2022-08-02,DE,00-04,309
2022-08-03,DE,00-04,307
2022-08-04,DE,00-04,319
2022-08-05,DE,00-04,301
2022-08-06,DE,00-04,282
2022-08-07,DE,00-04,284
2022-08-08,DE,00-04,277
2022-08-09,DE,00-04,269
2022-08-10,DE,00-04,265
2022-08-11,DE,00-04,241
2022-08-12,DE,00-04,238
2022-08-13,DE,00-04,242
2022-08-14,DE,00-04,236
2022-08-15,DE,00-04,235
2022-08-16,DE,00-04,224
2022-08-17,DE,00-04,221
2022-08-18,DE,00-04,215
2022-08-19,DE,00-04,227
2022-08-20,DE,00-04,223
2022-08-21,DE,00-04,224
2022-08-22,DE,00-04,226
2022-08-23,DE,00-04,224
2022-08-24,DE,00-04,226
2022-08-25,DE,00-04,213
2022-08-26,DE,00-04,198
2022-08-27,DE,00-04,191
2022-08-28,DE,00-04,191
2022-08-29,DE,00-04,190
2022-08-30,DE,00-04,176
2022-08-31,DE,00-04,162
2022-09-01,DE,00-04,166
2022-09-02,DE,00-04,164
2022-09-03,DE,00-04,153
2022-09-04,DE,00-04,147
2022-09-05,DE,00-04,147
2022-09-06,DE,00-04,144
2022-09-07,DE,00-04,141
2022-09-08,DE,00-04,148
2022-09-09,DE,00-04,143
2022-09-10,DE,00-04,158
2022-09-11,DE,00-04,166
2022-09-12,DE,00-04,165
2022-09-13,DE,00-04,163
2022-09-14,DE,00-04,156
2022-09-15,DE,00-04,144
2022-09-16,DE,00-04,143
2022-09-17,DE,00-04,135
2022-09-18,DE,00-04,128
2022-09-19,DE,00-04,126
2022-09-20,DE,00-04,129
2022-09-21,DE,00-04,130
2022-09-22,DE,00-04,145
2022-09-23,DE,00-04,163
2022-09-24,DE,00-04,160
2022-09-25,DE,00-04,164
2022-09-26,DE,00-04,170
2022-09-27,DE,00-04,182
2022-09-28,DE,00-04,215
2022-09-29,DE,00-04,217
2022-09-30,DE,00-04,211
2022-10-01,DE,00-04,224
2022-10-02,DE,00-04,226
2022-10-03,DE,00-04,229
2022-10-04,DE,00-04,188
2022-10-05,DE,00-04,229
2022-10-06,DE,00-04,254
2022-10-07,DE,00-04,281
2022-10-08,DE,00-04,283
2022-10-09,DE,00-04,283
2022-10-10,DE,00-04,284
2022-10-11,DE,00-04,345
2022-10-12,DE,00-04,305
2022-10-13,DE,00-04,304
2022-10-14,DE,00-04,291
2022-10-15,DE,00-04,303
2022-10-16,DE,00-04,302
2022-10-17,DE,00-04,303
2022-10-18,DE,00-04,298
2022-10-19,DE,00-04,310
2022-10-20,DE,00-04,295
2022-10-21,DE,00-04,285
2022-10-22,DE,00-04,270
2022-10-23,DE,00-04,273
2022-10-24,DE,00-04,266
2022-10-25,DE,00-04,272
2022-10-26,DE,00-04,242
2022-10-27,DE,00-04,224
2022-10-28,DE,00-04,227
2022-10-29,DE,00-04,215
2022-10-30,DE,00-04,206
2022-10-31,DE,00-04,203
2022-11-01,DE,00-04,175
2022-11-02,DE,00-04,171
2022-11-03,DE,00-04,174
2022-11-04,DE,00-04,169
2022-11-05,DE,00-04,174
2022-11-06,DE,00-04,173
2022-11-07,DE,00-04,170
2022-11-08,DE,00-04,172
2022-11-09,DE,00-04,167
2022-11-10,DE,00-04,162
2022-11-11,DE,00-04,154
2022-11-12,DE,00-04,139
2022-11-13,DE,00-04,139
2022-11-14,DE,00-04,142
2022-11-15,DE,00-04,129
2022-11-16,DE,00-04,128
2022-11-17,DE,00-04,135
2022-11-18,DE,00-04,128
2022-11-19,DE,00-04,143
2022-11-20,DE,00-04,143
2022-11-21,DE,00-04,141
2022-11-22,DE,00-04,136
2022-11-23,DE,00-04,130
2022-11-24,DE,00-04,116
2022-11-25,DE,00-04,118
2022-11-26,DE,00-04,106
2022-11-27,DE,00-04,108
2022-11-28,DE,00-04,111
2022-11-29,DE,00-04,124
2022-11-30,DE,00-04,128
2022-12-01,DE,00-04,128
2022-12-02,DE,00-04,131
2022-12-03,DE,00-04,141
2022-12-04,DE,00-04,138
2022-12-05,DE,00-04,137
2022-12-06,DE,00-04,136
